"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-13 09:00","2025","04","13","09:00","","2.8","","2.8","","100","","","M","8","","18","","","M","99.48","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-13 10:00","2025","04","13","10:00","","3.5","","3.4","","100","","","M","7","","17","","","M","99.38","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-13 11:00","2025","04","13","11:00","","3.7","","3.6","","100","","","M","8","","17","","","M","99.27","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-13 12:00","2025","04","13","12:00","","4.6","","4.6","","100","","","M","8","","13","","","M","99.20","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-13 13:00","2025","04","13","13:00","","5.1","","5.1","","100","","","M","7","","17","","","M","99.11","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-13 14:00","2025","04","13","14:00","","5.3","","5.3","","100","","","M","4","","14","","","M","98.98","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-13 15:00","2025","04","13","15:00","","5.9","","5.9","","100","","","M","6","","18","","","M","98.89","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-13 16:00","2025","04","13","16:00","","6.1","","6.1","","100","","","M","5","","17","","","M","98.79","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-13 17:00","2025","04","13","17:00","","6.1","","6.1","","100","","","M","5","","20","","","M","98.71","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-13 18:00","2025","04","13","18:00","","5.9","","5.9","","100","","","M","1","","16","","","M","98.68","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-13 19:00","2025","04","13","19:00","","5.0","","5.0","","100","","","M","4","","16","","","M","98.65","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-13 20:00","2025","04","13","20:00","","4.5","","4.5","","100","","","M","3","","10","","","M","98.61","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-13 21:00","2025","04","13","21:00","","4.0","","4.0","","100","","","M","34","","11","","","M","98.58","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-13 22:00","2025","04","13","22:00","","3.5","","3.5","","100","","","M","1","","12","","","M","98.51","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-13 23:00","2025","04","13","23:00","","3.2","","3.2","","100","","","M","1","","15","","","M","98.45","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 00:00","2025","04","14","00:00","","3.1","","3.1","","100","","","M","1","","16","","","M","98.38","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 01:00","2025","04","14","01:00","","2.9","","2.9","","100","","","M","1","","16","","","M","98.30","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 02:00","2025","04","14","02:00","","2.8","","2.8","","100","","","M","2","","18","","","M","98.24","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 03:00","2025","04","14","03:00","","2.7","","2.7","","100","","","M","35","","16","","","M","98.22","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 04:00","2025","04","14","04:00","","2.5","","2.5","","100","","","M","36","","16","","","M","98.15","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 05:00","2025","04","14","05:00","","2.0","","2.0","","100","","","M","34","","23","","","M","98.10","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 06:00","2025","04","14","06:00","","1.4","","1.4","","100","","","M","34","","23","","","M","98.09","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 07:00","2025","04","14","07:00","","1.4","","1.4","","100","","","M","35","","18","","","M","98.09","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 08:00","2025","04","14","08:00","","1.6","","1.6","","100","","","M","34","","25","","","M","98.05","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 09:00","2025","04","14","09:00","","1.9","","1.9","","100","","","M","35","","21","","","M","98.05","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 10:00","2025","04","14","10:00","","2.9","","2.9","","100","","","M","34","","26","","","M","98.02","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 11:00","2025","04","14","11:00","","3.4","","3.4","","100","","","M","33","","24","","","M","97.95","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 12:00","2025","04","14","12:00","","4.4","","3.6","","94","","","M","35","","28","","","M","97.90","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 13:00","2025","04","14","13:00","","6.0","","4.0","","87","","","M","35","","28","","","M","97.87","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 14:00","2025","04","14","14:00","","5.6","","2.7","","82","","","M","34","","32","","","M","97.86","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 15:00","2025","04","14","15:00","","4.8","","2.2","","83","","","M","32","","35","","","M","97.86","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 16:00","2025","04","14","16:00","","3.6","","2.1","","90","","","M","33","","32","","","M","97.93","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 17:00","2025","04","14","17:00","","3.0","","1.5","","90","","","M","33","","36","","","M","97.97","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 18:00","2025","04","14","18:00","","2.5","","1.0","","89","","","M","32","","38","","","M","98.03","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 19:00","2025","04","14","19:00","","2.1","","0.5","","89","","","M","34","","39","","","M","98.07","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 20:00","2025","04","14","20:00","","1.5","","0.6","","94","","","M","33","","39","","","M","98.18","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 21:00","2025","04","14","21:00","","1.5","","1.1","","97","","","M","32","","33","","","M","98.22","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 22:00","2025","04","14","22:00","","1.5","","1.1","","97","","","M","32","","32","","","M","98.22","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-14 23:00","2025","04","14","23:00","","1.6","","0.8","","95","","","M","33","","33","","","M","98.23","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 00:00","2025","04","15","00:00","","1.7","","0.6","","93","","","M","32","","34","","","M","98.18","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 01:00","2025","04","15","01:00","","2.0","","1.1","","93","","","M","32","","29","","","M","98.19","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 02:00","2025","04","15","02:00","","2.2","","1.0","","92","","","M","30","","30","","","M","98.27","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 03:00","2025","04","15","03:00","","2.1","","0.9","","92","","","M","29","","28","","","M","98.35","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 04:00","2025","04","15","04:00","","1.7","","0.4","","91","","","M","29","","24","","","M","98.43","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 05:00","2025","04","15","05:00","","1.1","","-0.1","","92","","","M","26","","21","","","M","98.46","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 06:00","2025","04","15","06:00","","1.2","","0.2","","92","","","M","26","","13","","","M","98.46","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 07:00","2025","04","15","07:00","","2.1","","0.2","","87","","","M","27","","12","","","M","98.46","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 08:00","2025","04","15","08:00","","5.4","","2.5","","81","","","M","31","","14","","","M","98.48","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 09:00","2025","04","15","09:00","","7.9","","2.0","","66","","","M","31","","22","","","M","98.52","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 10:00","2025","04","15","10:00","","9.8","","2.1","","59","","","M","29","","20","","","M","98.53","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 11:00","2025","04","15","11:00","","12.0","","1.0","","46","","","M","28","","20","","","M","98.47","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 12:00","2025","04","15","12:00","","12.7","","0.6","","43","","","M","28","","12","","","M","98.44","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 13:00","2025","04","15","13:00","","13.8","","1.9","","44","","","M","26","","16","","","M","98.42","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 14:00","2025","04","15","14:00","","12.9","","3.7","","53","","","M","24","","23","","","M","98.39","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 15:00","2025","04","15","15:00","","10.6","","2.8","","58","","","M","20","","26","","","M","98.39","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 16:00","2025","04","15","16:00","","10.6","","1.3","","53","","","M","19","","21","","","M","98.33","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 17:00","2025","04","15","17:00","","10.7","","1.4","","52","","","M","18","","24","","","M","98.33","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 18:00","2025","04","15","18:00","","8.3","","2.2","","65","","","M","17","","16","","","M","98.21","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 19:00","2025","04","15","19:00","","6.7","","2.8","","76","","","M","15","","13","","","M","98.18","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 20:00","2025","04","15","20:00","","5.8","","3.0","","82","","","M","14","","19","","","M","98.08","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 21:00","2025","04","15","21:00","","4.7","","4.0","","95","","","M","15","","27","","","M","97.96","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 22:00","2025","04","15","22:00","","5.5","","5.3","","99","","","M","15","","23","","","M","97.85","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-15 23:00","2025","04","15","23:00","","5.8","","5.6","","99","","","M","14","","29","","","M","97.67","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 00:00","2025","04","16","00:00","","6.6","","6.5","","99","","","M","13","","35","","","M","97.50","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 01:00","2025","04","16","01:00","","5.5","","5.5","","100","","","M","14","","26","","","M","97.36","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 02:00","2025","04","16","02:00","","5.8","","5.8","","100","","","M","16","","19","","","M","97.21","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 03:00","2025","04","16","03:00","","6.5","","6.5","","100","","","M","20","","23","","","M","97.12","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 04:00","2025","04","16","04:00","","5.7","","5.7","","100","","","M","22","","32","","","M","97.19","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 05:00","2025","04","16","05:00","","5.7","","5.7","","100","","","M","24","","28","","","M","97.32","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 06:00","2025","04","16","06:00","","5.3","","4.8","","96","","","M","24","","22","","","M","97.48","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 07:00","2025","04","16","07:00","","6.3","","4.8","","90","","","M","24","","28","","","M","97.58","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 08:00","2025","04","16","08:00","","7.5","","5.1","","85","","","M","24","","28","","","M","97.67","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 09:00","2025","04","16","09:00","","8.8","","4.7","","76","","","M","23","","31","","","M","97.75","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 10:00","2025","04","16","10:00","","10.6","","5.0","","68","","","M","23","","27","","","M","97.76","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 11:00","2025","04","16","11:00","","11.5","","5.4","","66","","","M","20","","27","","","M","97.73","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 12:00","2025","04","16","12:00","","11.1","","5.9","","70","","","M","20","","29","","","M","97.74","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 13:00","2025","04","16","13:00","","9.2","","5.6","","78","","","M","20","","32","","","M","97.76","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 14:00","2025","04","16","14:00","","10.7","","3.1","","59","","","M","20","","32","","","M","97.71","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 15:00","2025","04","16","15:00","","8.5","","2.1","","64","","","M","21","","36","","","M","97.71","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 16:00","2025","04","16","16:00","","6.5","","0.0","","63","","","M","21","","32","","","M","97.76","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 17:00","2025","04","16","17:00","","5.8","","0.6","","70","","","M","21","","30","","","M","97.79","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 18:00","2025","04","16","18:00","","4.6","","3.3","","92","","","M","23","","31","","","M","97.91","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 19:00","2025","04","16","19:00","","4.0","","2.9","","93","","","M","21","","18","","","M","97.98","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 20:00","2025","04","16","20:00","","3.1","","2.0","","92","","","M","20","","16","","","M","98.05","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 21:00","2025","04","16","21:00","","2.4","","1.0","","90","","","M","20","","20","","","M","98.11","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 22:00","2025","04","16","22:00","","2.8","","1.2","","89","","","M","22","","23","","","M","98.18","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-16 23:00","2025","04","16","23:00","","2.6","","1.2","","91","","","M","22","","19","","","M","98.25","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-17 00:00","2025","04","17","00:00","","2.2","","1.3","","94","","","M","24","","15","","","M","98.33","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-17 01:00","2025","04","17","01:00","","2.1","","1.2","","94","","","M","25","","16","","","M","98.35","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-17 02:00","2025","04","17","02:00","","1.4","","0.5","","94","","","M","23","","12","","","M","98.41","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-17 03:00","2025","04","17","03:00","","1.5","","0.2","","91","","","M","23","","17","","","M","98.46","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-17 04:00","2025","04","17","04:00","","1.6","","-0.1","","89","","","M","24","","22","","","M","98.55","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-17 05:00","2025","04","17","05:00","","1.1","","-0.7","","88","","","M","25","","26","","","M","98.60","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-17 06:00","2025","04","17","06:00","","0.9","","-0.8","","89","","","M","24","","20","","","M","98.67","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-17 07:00","2025","04","17","07:00","","2.4","","0.1","","85","","","M","24","","25","","","M","98.73","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-17 08:00","2025","04","17","08:00","","3.4","","0.6","","82","","","M","26","","27","","","M","98.79","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-04-17 09:00","2025","04","17","09:00","","4.7","","1.5","","80","","","M","28","","19","","","M","98.84","","","","","","NA"
